iso_code,country,year,co2,consumption_co2,co2_per_capita,consumption_co2_per_capita
BEL,Belgium,1996,129.48,164.503,12.684,16.115
IRN,Iran,1973,129.475,,4.189,
FRA,France,1903,129.343,,3.221,
FRA,France,1900,129.277,,3.231,
AUS,Australia,1967,129.144,,10.853,
RUS,Russia,1932,129.075,,1.484,
BEL,Belgium,2004,128.781,217.985,12.288,20.8
ESP,Spain,1971,128.459,,3.749,
TUR,Turkey,1987,128.442,,2.514,
CZE,Czechia,2007,128.307,124.683,12.388,12.038
BEL,Belgium,2003,128.25,196.314,12.309,18.842
ZAF,South Africa,1966,128.235,,6.448,
CZE,Czechia,2004,128.169,114.61,12.517,11.193
ZAF,South Africa,1965,128.14,,6.61,
DZA,Algeria,2012,128.111,,3.427,
POL,Poland,1952,128.042,,4.97,
CHN,China,1952,127.999,,0.22,
NGA,Nigeria,2018,127.928,126.453,0.653,0.646
NGA,Nigeria,2014,127.823,121.169,0.725,0.687
ARG,Argentina,1995,127.765,129.724,3.668,3.725
JPN,Japan,1939,127.747,,1.792,
ROU,Romania,1996,127.572,100.299,5.594,4.398
UZB,Uzbekistan,2002,127.518,,5.014,
FRA,France,1905,127.427,,3.165,
CZE,Czechia,2003,127.413,119.876,12.444,11.708
CZE,Czechia,2000,127.127,118.362,12.355,11.503
CZE,Czechia,2001,127.024,118.653,12.367,11.552
CZE,Czechia,1968,126.88,,12.936,
BEL,Belgium,2002,126.865,198.144,12.24,19.117
BEL,Belgium,2000,126.72,188.602,12.324,18.343
CZE,Czechia,2006,126.493,119.531,12.283,11.606
USA,United States,1872,126.305,,2.959,
MYS,Malaysia,2000,126.203,111.386,5.441,4.802
BEL,Belgium,1977,126.199,,12.856,
MEX,Mexico,1971,126.187,,2.378,
BEL,Belgium,2001,126.065,186.624,12.217,18.085
KAZ,Kazakhstan,1965,126.031,,10.643,
FRA,France,1904,125.998,,3.134,
BEL,Belgium,1995,125.942,165.746,12.364,16.271
UZB,Uzbekistan,2003,125.936,,4.891,
EGY,Egypt,2002,125.782,122.766,1.76,1.717
ROU,Romania,1971,125.681,,6.047,
CZE,Czechia,2005,125.679,109.491,12.252,10.674
BEL,Belgium,2005,125.641,214.033,11.913,20.294
BEL,Belgium,1970,125.49,,13.028,
NGA,Nigeria,2020,125.463,,0.609,
JPN,Japan,1937,125.431,,1.806,
CZE,Czechia,1964,125.402,,12.817,
CZE,Czechia,1998,125.309,113.505,12.138,10.995
FRA,France,1943,125.246,,3.081,
PRK,North Korea,1983,125.163,,6.84,
UZB,Uzbekistan,2004,125.118,,4.798,
FRA,France,1901,125.005,,3.12,
KAZ,Kazakhstan,1999,124.986,102.746,8.321,6.84
BEL,Belgium,1994,124.808,161.471,12.289,15.899
TUR,Turkey,1988,124.728,,2.396,
BEL,Belgium,1999,124.701,184.739,12.16,18.014
DEU,Germany,1880,124.503,,2.841,
EGY,Egypt,1999,124.496,132.441,1.844,1.962
ARG,Argentina,2002,124.392,82.347,3.301,2.185
ITA,Italy,1961,124.375,,2.485,
EGY,Egypt,2001,124.294,121.038,1.772,1.725
ROU,Romania,1995,124.257,103.798,5.411,4.52
TWN,Taiwan,1990,124.066,174.848,6.058,8.538
BEL,Belgium,1997,123.983,169.605,12.127,16.589
VEN,Venezuela,1993,123.966,108.874,5.898,5.18
CZE,Czechia,2002,123.94,121.555,12.089,11.856
BEL,Belgium,2006,123.884,223.452,11.666,21.042
IDN,Indonesia,1987,123.878,,0.722,
BEL,Belgium,1981,123.574,,12.507,
BEL,Belgium,1969,123.492,,12.864,
JPN,Japan,1951,123.458,,1.464,
VNM,Vietnam,2009,123.443,143.481,1.417,1.648
BEL,Belgium,1991,123.378,155.331,12.289,15.472
TWN,Taiwan,1989,123.107,,6.074,
UZB,Uzbekistan,2008,123.039,,4.454,
CZE,Czechia,2008,122.995,128.138,11.798,12.291
GBR,United Kingdom,1850,122.605,,4.498,
UZB,Uzbekistan,2001,122.586,,4.882,
BEL,Belgium,1992,122.505,171.87,12.156,17.054
FRA,France,1942,122.496,,3.025,
PRK,North Korea,1990,122.4,,6.032,
VEN,Venezuela,1996,122.338,99.136,5.465,4.428
PHL,Philippines,2016,122.237,143.458,1.179,1.384
ARG,Argentina,1994,122.229,126.952,3.553,3.69
CZE,Czechia,1965,122.2,,12.455,
IDN,Indonesia,1986,122.166,,0.726,
POL,Poland,1951,122.132,,4.831,
NGA,Nigeria,2013,122.098,118.677,0.711,0.691
MYS,Malaysia,1997,122.085,113.761,5.662,5.276
BEL,Belgium,1975,121.823,,12.467,
VEN,Venezuela,1990,121.823,94.262,6.205,4.801
UZB,Uzbekistan,1999,121.739,,4.987,
ARE,United Arab Emirates,2006,121.737,173.099,22.969,32.659
FRA,France,1917,121.604,,3.127,
IDN,Indonesia,1985,121.597,,0.737,
CZE,Czechia,1966,121.522,,12.374,
EGY,Egypt,1998,121.466,128.194,1.835,1.936
BEL,Belgium,1993,121.439,162.195,12.001,16.029
ARG,Argentina,1988,121.405,,3.834,
BEL,Belgium,1971,121.371,,12.56,
CZE,Czechia,1967,121.279,,12.354,
ARG,Argentina,1992,121.231,127.714,3.616,3.809
ROU,Romania,1993,121.018,109.817,5.204,4.722
BLR,Belarus,1986,121.013,,12.144,
UZB,Uzbekistan,2000,120.994,,4.885,
THA,Thailand,1993,120.911,154.443,2.073,2.647
POL,Poland,1917,120.883,,4.994,
AUS,Australia,1965,120.853,,10.682,
IND,India,1961,120.539,,0.262,
IRN,Iran,1980,120.494,,3.118,
CZE,Czechia,1963,120.492,,12.368,
BEL,Belgium,2007,120.48,226.309,11.262,21.155
BEL,Belgium,1990,120.308,154.407,12.023,15.431
FRA,France,1899,120.3,,3.01,
AUS,Australia,1966,120.219,,10.37,
DZA,Algeria,2009,120.185,,3.401,
BEL,Belgium,2008,120.181,209.108,11.15,19.4
VEN,Venezuela,2018,120.177,142.034,4.16,4.917
CAN,Canada,1941,120.152,,10.339,
ROU,Romania,1970,119.981,,5.839,
FRA,France,1941,119.927,,2.969,
DZA,Algeria,2011,119.808,,3.268,
ZAF,South Africa,1964,119.546,,6.326,
UZB,Uzbekistan,2006,119.365,,4.453,
ROU,Romania,1994,119.142,102.51,5.154,4.435
UZB,Uzbekistan,2007,119.113,,4.378,
KAZ,Kazakhstan,1964,118.806,,10.32,
UZB,Uzbekistan,1998,118.499,,4.93,
BEL,Belgium,1968,118.438,,12.382,
FRA,France,1914,118.351,,2.991,
SAU,Saudi Arabia,1977,118.07,,14.385,
UKR,Ukraine,1949,117.942,,3.199,
DZA,Algeria,2010,117.813,,3.275,
ARG,Argentina,1993,117.777,123.14,3.467,3.625
FRA,France,1902,117.662,,2.934,
CZE,Czechia,2010,117.603,119.622,11.162,11.353
ARG,Argentina,1991,117.506,120.471,3.552,3.642
PAK,Pakistan,2003,117.491,121.204,0.767,0.792
PRK,North Korea,1991,117.227,,5.688,
BEL,Belgium,1982,117.102,,11.841,
ARG,Argentina,1989,117.02,,3.64,
PRK,North Korea,1982,116.892,,6.491,
JPN,Japan,1936,116.849,,1.704,
ESP,Spain,1970,116.766,,3.446,
ROU,Romania,1997,116.667,89.302,5.154,3.945
GBR,United Kingdom,1851,116.654,,4.261,
CZE,Czechia,1999,116.614,109.629,11.315,10.637
UZB,Uzbekistan,2005,116.576,,4.411,
NGA,Nigeria,2012,116.331,83.854,0.696,0.501
GBR,United Kingdom,1852,116.24,,4.223,
POL,Poland,1913,116.207,,4.596,
FRA,France,1919,116.141,,3.013,
DEU,Germany,1945,116.065,,1.649,
GBR,United Kingdom,1849,116.006,,4.271,
NGA,Nigeria,2016,115.821,127.553,0.623,0.686
NLD,Netherlands,1969,115.802,,9.008,
VEN,Venezuela,1988,115.752,,6.19,
TUR,Turkey,1986,115.618,,2.306,
UZB,Uzbekistan,1993,115.617,,5.288,
GBR,United Kingdom,1853,115.599,,4.174,
CZE,Czechia,2009,115.239,113.552,10.988,10.827
CZE,Czechia,2011,115.168,118.647,10.899,11.229
VEN,Venezuela,1991,115.052,97.746,5.725,4.864
FRA,France,1898,115.046,,2.882,
COK,Cook Islands,2019,0.079,,4.52,
SAU,Saudi Arabia,1978,115.025,,13.302,
UZB,Uzbekistan,2012,114.891,,3.901,
ARG,Argentina,1987,114.877,,3.684,
UZB,Uzbekistan,2018,114.732,,3.533,
GRC,Greece,2007,114.592,98.751,10.305,8.88
CZE,Czechia,1962,114.564,,11.822,
RUS,Russia,1931,114.559,,1.33,
BEL,Belgium,2010,114.544,192.783,10.471,17.624
ARE,United Arab Emirates,2005,114.478,163.981,24.95,35.74
PRK,North Korea,1981,114.395,,6.452,
BLR,Belarus,1988,114.305,,11.338,
MYS,Malaysia,1998,114.238,80.168,5.166,3.625
CRI,Costa Rica,2019,8.818,13.194,1.747,2.614
BRA,Brazil,1972,114.149,,1.143,
PRK,North Korea,1980,114.082,,6.529,
NGA,Nigeria,2017,114.043,119.248,0.598,0.625
MEX,Mexico,1970,113.951,,2.213,
MYS,Malaysia,1995,113.934,100.054,5.561,4.884
GRC,Greece,2005,113.931,97.127,10.15,8.653
CHN,China,1942,113.741,,0.216,
PRK,North Korea,1977,113.665,,6.767,
IRQ,Iraq,2004,113.635,,4.318,
NGA,Nigeria,2015,113.47,124.175,0.626,0.686
NLD,Netherlands,1968,113.446,,8.928,
MYS,Malaysia,1996,113.442,101.977,5.398,4.852
VNM,Vietnam,2008,113.327,133.649,1.314,1.55
KOR,South Korea,1978,113.119,,3.058,
TWN,Taiwan,1988,113.075,,5.642,
IRN,Iran,1981,112.996,,2.811,
PAK,Pakistan,2002,112.904,121.106,0.755,0.81
UZB,Uzbekistan,2020,112.784,,3.37,
IRQ,Iraq,2005,112.764,,4.188,
UZB,Uzbekistan,2011,112.705,,3.889,
GRC,Greece,2006,112.472,101.259,10.055,9.053
IDN,Indonesia,1984,112.46,,0.696,
NGA,Nigeria,2010,112.314,94.661,0.709,0.597
PHL,Philippines,2015,112.142,137.004,1.098,1.342
POL,Poland,1950,112.123,,4.517,
ARG,Argentina,1990,112.079,111.988,3.436,3.433
ARE,United Arab Emirates,2004,111.802,145.713,27.479,35.814
ARE,United Arab Emirates,2000,111.787,103.094,35.668,32.894
KAZ,Kazakhstan,1963,111.738,,10.023,
BLR,Belarus,1987,111.652,,11.136,
ROU,Romania,1969,111.527,,5.492,
IND,India,1960,111.45,,0.247,
CZE,Czechia,2012,111.289,109.941,10.518,10.39
FRA,France,1897,111.261,,2.79,
GRC,Greece,2008,111.125,99.608,10.065,9.022
UZB,Uzbekistan,1992,110.984,,5.192,
POL,Poland,1912,110.935,,4.34,
DEU,Germany,1879,110.847,,2.555,
VEN,Venezuela,1987,110.661,,6.069,
ARG,Argentina,1979,110.616,,4.027,
PRK,North Korea,1979,110.263,,6.397,
IRQ,Iraq,2010,110.066,,3.701,
PRK,North Korea,1976,110.031,,6.646,
UZB,Uzbekistan,1989,109.867,,5.516,
ZAF,South Africa,1963,109.725,,5.956,
FRA,France,1916,109.689,,2.804,
GRC,Greece,2004,109.547,95.808,9.75,8.528
UZB,Uzbekistan,2013,109.473,,3.657,
GBR,United Kingdom,1848,109.286,,4.034,
VEN,Venezuela,1986,109.24,,6.147,
ITA,Italy,1960,109.203,,2.197,
GRC,Greece,2003,109.09,98.043,9.724,8.739
DZA,Algeria,2008,109.032,,3.139,
UZB,Uzbekistan,1988,109.001,,5.606,
AUS,Australia,1964,108.876,,9.839,
BLR,Belarus,1989,108.838,,10.75,
POL,Poland,1916,108.777,,4.445,
ARG,Argentina,1980,108.656,,3.895,
CAN,Canada,1940,108.622,,9.491,
VEN,Venezuela,1989,108.571,,5.665,
FRA,France,1918,108.451,,2.804,
DZA,Algeria,2007,108.402,,3.173,
MYS,Malaysia,1999,108.291,95.307,4.779,4.206
PRK,North Korea,1978,108.213,,6.36,
UZB,Uzbekistan,2016,108.169,,3.44,
UZB,Uzbekistan,1994,107.98,,4.834,
BEL,Belgium,2009,107.712,177.746,9.918,16.367
PRK,North Korea,1975,107.624,,6.613,
CZE,Czechia,2017,107.613,105.95,10.113,9.957
CHN,China,1941,107.518,,0.205,
EGY,Egypt,1997,107.513,111.187,1.657,1.713
CZE,Czechia,1961,107.505,,11.154,
PRK,North Korea,1971,107.453,,7.256,
BEL,Belgium,1967,107.361,,11.267,
FRA,France,1945,107.166,,2.617,
UZB,Uzbekistan,2017,107.153,,3.353,
PAK,Pakistan,2001,107.126,112.336,0.734,0.77
QAT,Qatar,2018,106.927,68.96,38.44,24.791
BEL,Belgium,1989,106.792,,10.7,
CZE,Czechia,2016,106.685,103.76,10.047,9.771
NLD,Netherlands,1967,106.682,,8.496,
BLR,Belarus,1985,106.659,,10.772,
QAT,Qatar,2020,106.655,,37.019,
UZB,Uzbekistan,1997,106.63,,4.51,
DZA,Algeria,1998,106.621,,3.531,
CZE,Czechia,2013,106.526,106.501,10.062,10.06
DZA,Algeria,2005,106.473,,3.212,
ARG,Argentina,1984,106.452,,3.58,
JPN,Japan,1935,106.382,,1.571,
FRA,France,1896,106.282,,2.669,
UZB,Uzbekistan,2009,106.252,,3.786,
CZE,Czechia,2018,106.132,107.694,9.951,10.097
IRN,Iran,1972,106.015,,3.525,
THA,Thailand,1992,105.964,157.148,1.833,2.718
NGA,Nigeria,2005,105.758,92.258,0.762,0.664
BEL,Belgium,1963,105.676,,11.314,
ZAF,South Africa,1962,105.67,,5.882,
TUR,Turkey,1985,105.662,,2.15,
ARE,United Arab Emirates,2003,105.619,129.044,28.454,34.765
IDN,Indonesia,1982,105.584,,0.684,
VEN,Venezuela,1992,105.577,95.064,5.136,4.624
UZB,Uzbekistan,1996,105.546,,4.544,
KOR,South Korea,1977,105.46,,2.891,
POL,Poland,1949,105.426,,4.228,
PAK,Pakistan,2000,105.42,113.318,0.741,0.796
GRC,Greece,2001,105.386,109.678,9.465,9.85
BEL,Belgium,1965,105.331,,11.153,
IDN,Indonesia,1983,105.184,,0.666,
ARG,Argentina,1983,105.142,,3.593,
BEL,Belgium,1966,105.097,,11.076,
BEL,Belgium,2011,105.026,205.346,9.536,18.644
GRC,Greece,2002,105.021,112.317,9.392,10.044
BEL,Belgium,1984,104.967,,10.596,
UZB,Uzbekistan,2014,104.953,,3.449,
CZE,Czechia,2015,104.865,103.103,9.892,9.725
POL,Poland,1946,104.594,,3.99,
DEU,Germany,1878,104.545,,2.434,
GRC,Greece,2009,104.355,111.346,9.522,10.16
KAZ,Kazakhstan,1962,104.219,,9.688,
ARG,Argentina,1986,104.15,,3.393,
CZE,Czechia,2014,104.095,101.882,9.828,9.62
ROU,Romania,1998,104.073,87.357,4.632,3.888
BEL,Belgium,1985,104.004,,10.488,
BLR,Belarus,1990,103.758,60.109,10.221,5.921
UKR,Ukraine,1948,103.752,,2.843,
NLD,Netherlands,1966,103.558,,8.349,
BEL,Belgium,1964,103.554,,11.023,
GBR,United Kingdom,1847,103.548,,3.828,
UZB,Uzbekistan,1985,103.527,,5.732,
UZB,Uzbekistan,1990,103.516,,5.075,
DEU,Germany,1876,103.438,,2.46,
ARG,Argentina,1982,103.351,,3.589,
UZB,Uzbekistan,2010,103.336,,3.624,
FRA,France,1915,103.233,,2.624,
ROU,Romania,2006,103.193,117.043,4.86,5.512
USA,United States,1871,103.021,,2.47,
GRC,Greece,2000,102.999,108.885,9.294,9.825
IRQ,Iraq,2009,102.969,,3.554,
PRK,North Korea,1992,102.963,,4.918,
UZB,Uzbekistan,1991,102.921,,4.928,
FRA,France,1895,102.775,,2.584,
UZB,Uzbekistan,1995,102.664,,4.505,
BEL,Belgium,2013,102.652,181.912,9.203,16.309
BEL,Belgium,1987,102.589,,10.318,
ARG,Argentina,1978,102.556,,3.79,
JPN,Japan,1950,102.541,,1.238,
ROU,Romania,2003,102.509,92.469,4.72,4.257
BRA,Brazil,1971,102.48,,1.051,
BEL,Belgium,2012,102.386,184.297,9.236,16.625
BEL,Belgium,1986,102.367,,10.31,
MEX,Mexico,1969,102.176,,2.046,
ZAF,South Africa,1961,102.12,,5.827,
CHN,China,1951,102.115,,0.179,
ARG,Argentina,1981,101.969,,3.598,
FRA,France,1894,101.9,,2.564,
ROU,Romania,2004,101.765,95.169,4.716,4.41
IRN,Iran,1971,101.628,,3.471,
PRK,North Korea,1974,101.612,,6.37,
IND,India,1959,101.561,,0.23,
POL,Poland,1918,101.526,,4.239,
DEU,Germany,1875,101.518,,2.44,
SAU,Saudi Arabia,1976,101.46,,13.003,
UZB,Uzbekistan,2015,101.412,,3.279,
ROU,Romania,2007,101.36,108.025,4.819,5.136
DEU,Germany,1877,101.302,,2.384,
JPN,Japan,1934,101.203,,1.514,
BEL,Belgium,1983,101.202,,10.225,
PHL,Philippines,2014,101.184,129.823,1.007,1.292
BEL,Belgium,2015,101.056,175.539,8.952,15.551
VEN,Venezuela,1985,101.027,,5.833,
AUS,Australia,1963,100.934,,9.307,
KWT,Kuwait,2016,100.859,95.776,25.49,24.205
CIV,Cote d'Ivoire,2019,10.48,15.391,0.408,0.598
ARG,Argentina,1977,100.706,,3.777,
ARE,United Arab Emirates,2001,100.591,104.66,30.457,31.689
ARG,Argentina,1985,100.531,,3.327,
NLD,Netherlands,1965,100.404,,8.197,
VNM,Vietnam,2007,100.362,117.498,1.175,1.376
IDN,Indonesia,1981,100.297,,0.664,
ROU,Romania,2005,100.259,104.421,4.681,4.876
BEL,Belgium,2018,100.227,176.675,8.729,15.387
DZA,Algeria,2006,100.203,,2.979,
ROU,Romania,1968,100.079,,4.99,
KWT,Kuwait,2012,100.074,75.334,29.883,22.496
NGA,Nigeria,2003,100.008,77.9,0.758,0.591
GBR,United Kingdom,1845,99.987,,3.708,
BEL,Belgium,2016,99.872,170.351,8.796,15.003
QAT,Qatar,2017,99.757,67.793,36.612,24.881
HRV,Croatia,2019,17.779,21.395,4.304,5.18
BEL,Belgium,1988,99.743,,10.015,
ARG,Argentina,1976,99.699,,3.796,
UZB,Uzbekistan,1986,99.694,,5.384,
POL,Poland,1911,99.602,,3.868,
UZB,Uzbekistan,1987,99.453,,5.241,
BEL,Belgium,2017,99.448,171.411,8.708,15.01
PAK,Pakistan,1999,99.389,106.602,0.717,0.769
KAZ,Kazakhstan,1961,99.302,,9.595,
CUB,Cuba,2019,22.525,,1.987,
CZE,Czechia,1960,99.053,,10.328,
CAN,Canada,1929,99.03,,9.869,
BLR,Belarus,1984,98.965,,10.061,
SAU,Saudi Arabia,1974,98.702,,13.991,
NGA,Nigeria,2004,98.685,84.441,0.729,0.624
GRC,Greece,1998,98.641,107.681,8.992,9.816
VNM,Vietnam,2006,98.626,109.737,1.166,1.297
USA,United States,1870,98.62,,2.421,
ROU,Romania,2008,98.58,109.86,4.733,5.274
JPN,Japan,1949,98.42,,1.204,
DEU,Germany,1873,98.367,,2.415,
TWN,Taiwan,1987,98.172,,4.956,
FRA,France,1892,98.122,,2.475,
BLR,Belarus,1983,98.12,,10.043,
ROU,Romania,2002,98.05,87.097,4.487,3.986
BEL,Belgium,1962,98.018,,10.558,
FRA,France,1891,97.983,,2.475,
IRQ,Iraq,2006,97.965,,3.569,
GRC,Greece,1999,97.958,103.585,8.883,9.393
ROU,Romania,2001,97.849,87.018,4.45,3.957
ZAF,South Africa,1960,97.844,,5.722,
FRA,France,1890,97.818,,2.475,
NGA,Nigeria,2006,97.809,72.342,0.686,0.507
CHN,China,1944,97.769,,0.184,
UKR,Ukraine,1947,97.5,,2.696,
GRC,Greece,2010,97.361,97.729,8.942,8.976
PRK,North Korea,1973,97.325,,6.242,
CHN,China,1943,97.179,,0.184,
ESP,Spain,1968,97.017,,2.925,
POL,Poland,1914,97.004,,3.878,
BEL,Belgium,1929,96.955,,12.111,
BEL,Belgium,2014,96.868,176.792,8.632,15.755
BLR,Belarus,1980,96.796,,10.115,
DZA,Algeria,1996,96.786,,3.307,
BLR,Belarus,1991,96.78,63.262,9.525,6.226
BEL,Belgium,1956,96.78,,10.823,
NLD,Netherlands,1964,96.777,,8.005,
BLR,Belarus,1982,96.755,,9.972,
THA,Thailand,1991,96.748,122.756,1.69,2.145
PAK,Pakistan,1998,96.741,96.736,0.717,0.717
ESP,Spain,1969,96.737,,2.886,
CUW,Curacao,2019,3.761,,23.014,
BEL,Belgium,1957,96.487,,10.723,
FRA,France,1893,96.33,,2.427,
KAZ,Kazakhstan,1960,96.286,,9.692,
ZAF,South Africa,1958,96.253,,5.906,
UZB,Uzbekistan,1984,96.051,,5.453,
IND,India,1958,95.924,,0.221,
PHL,Philippines,2013,95.794,126.451,0.969,1.279
GBR,United Kingdom,1846,95.693,,3.543,
KWT,Kuwait,2018,95.575,87.991,23.101,21.268
POL,Poland,1909,95.535,,3.696,
ARG,Argentina,1974,95.48,,3.75,
RUS,Russia,1930,95.357,,1.117,
UZB,Uzbekistan,1983,95.18,,5.541,
KWT,Kuwait,2017,95.145,89.896,23.457,22.163
IDN,Indonesia,1979,95.137,,0.661,
SAU,Saudi Arabia,1973,95.054,,14.162,
CAN,Canada,1939,95.004,,8.416,
BLR,Belarus,1981,94.987,,9.857,
DZA,Algeria,1995,94.981,,3.303,
TUR,Turkey,1984,94.906,,1.972,
EGY,Egypt,1995,94.89,98.683,1.522,1.583
JPN,Japan,1929,94.88,,1.515,
IDN,Indonesia,1980,94.873,,0.643,
PRK,North Korea,1993,94.869,,4.461,
ARG,Argentina,1975,94.845,,3.667,
AUS,Australia,1962,94.823,,8.909,
NGA,Nigeria,2008,94.772,88.646,0.631,0.59
POL,Poland,1915,94.744,,3.83,
VNM,Vietnam,2005,94.694,101.497,1.13,1.211
GRC,Greece,2011,94.55,86.662,8.731,8.003
POL,Poland,1910,94.546,,3.658,
ZAF,South Africa,1959,94.473,,5.66,
CAN,Canada,1930,94.348,,9.264,
TWN,Taiwan,1986,94.321,,4.822,
NGA,Nigeria,2002,94.304,72.028,0.733,0.56
NGA,Nigeria,2007,94.27,86.444,0.644,0.591
CYP,Cyprus,2019,7.34,7.779,6.124,6.49
UKR,Ukraine,1940,94.135,,2.775,
ITA,Italy,1959,94.085,,1.905,
ARG,Argentina,1973,93.976,,3.751,
IDN,Indonesia,1978,93.938,,0.668,
MEX,Mexico,1968,93.887,,1.938,
UZB,Uzbekistan,1982,93.836,,5.603,
GRC,Greece,1997,93.821,100.126,8.602,9.181
PAK,Pakistan,1997,93.788,97.431,0.716,0.743
CAN,Canada,1928,93.777,,9.498,
UZB,Uzbekistan,1980,93.759,,5.897,
USA,United States,1869,93.696,,2.356,
BEL,Belgium,1930,93.672,,11.639,
BRA,Brazil,1970,93.648,,0.985,
EGY,Egypt,1996,93.569,99.583,1.471,1.566
PAK,Pakistan,1996,93.539,98.662,0.734,0.775
CAN,Canada,1937,93.483,,8.476,
GBR,United Kingdom,1844,93.472,,3.472,
COL,Colombia,2016,93.242,103.786,1.936,2.154
VEN,Venezuela,1982,93.201,,5.819,
BLR,Belarus,1979,93.165,,9.802,
KOR,South Korea,1976,93.105,,2.59,
POL,Poland,1908,93.022,,3.611,
VEN,Venezuela,1984,93.003,,5.511,
CAN,Canada,1923,92.981,,10.282,
VEN,Venezuela,1983,92.908,,5.65,
CZE,Czechia,1959,92.872,,9.727,
BGD,Bangladesh,2020,92.842,,0.564,
CZE,Czechia,1958,92.772,,9.757,
BEL,Belgium,1961,92.698,,10.048,
KAZ,Kazakhstan,1959,92.451,,9.712,
BLR,Belarus,1978,92.428,,9.79,
JPN,Japan,1928,92.391,,1.496,
ROU,Romania,2000,92.364,81.335,4.172,3.674
QAT,Qatar,2012,92.304,44.988,42.031,20.486
SWE,Sweden,1970,92.287,,11.457,
EGY,Egypt,1993,92.278,94.145,1.541,1.572
DEU,Germany,1872,92.109,,2.286,
UZB,Uzbekistan,1981,92.087,,5.642,
ROU,Romania,1967,92.029,,4.645,
BEL,Belgium,1955,92.017,,10.354,
CAN,Canada,1927,91.999,,9.483,
COL,Colombia,2015,91.965,103.244,1.935,2.173
IRQ,Iraq,2008,91.803,,3.234,
VEN,Venezuela,1981,91.792,,5.885,
IRN,Iran,1970,91.787,,3.219,
IND,India,1957,91.739,,0.216,
DZA,Algeria,1999,91.668,,2.993,
POL,Poland,1947,91.546,,3.56,
GRC,Greece,2012,91.431,80.71,8.481,7.486
KWT,Kuwait,2015,91.349,86.207,23.816,22.476
JPN,Japan,1933,91.342,,1.384,
CZE,Czechia,2019,100.812,103.514,9.431,9.684
BGR,Bulgaria,1987,91.273,,10.186,
BGR,Bulgaria,1986,91.172,,10.161,
NLD,Netherlands,1963,91.145,,7.641,
DZA,Algeria,2003,91.048,,2.822,
BEL,Belgium,1960,90.908,,9.916,
IRQ,Iraq,2003,90.785,,3.54,
VEN,Venezuela,1980,90.641,,5.97,
MYS,Malaysia,1994,90.631,88.345,4.537,4.422
HUN,Hungary,1984,90.561,,8.53,
AUS,Australia,1961,90.504,,8.664,
BEL,Belgium,1927,90.475,,11.446,
COD,Democratic Republic of Congo,2019,2.689,,0.031,
QAT,Qatar,2014,90.419,48.43,36.767,19.693
BEL,Belgium,1937,90.298,,10.942,
UZB,Uzbekistan,1979,90.29,,5.834,
MEX,Mexico,1921,90.288,,6.066,
QAT,Qatar,2015,90.137,57.912,35.132,22.572
SGP,Singapore,2009,90.098,111.531,18.141,22.456
ARG,Argentina,1972,90.067,,3.653,
BGR,Bulgaria,1983,90.061,,10.059,
MEX,Mexico,1967,90.006,,1.917,
BGR,Bulgaria,1982,89.844,,10.06,
TUR,Turkey,1983,89.812,,1.908,
ZAF,South Africa,1957,89.652,,5.631,
UZB,Uzbekistan,1978,89.574,,5.949,
CAN,Canada,1918,89.519,,10.865,
PRK,North Korea,1972,89.505,,5.886,
JPN,Japan,1927,89.482,,1.469,
BEL,Belgium,1951,89.45,,10.305,
DZA,Algeria,2002,89.407,,2.807,
BLR,Belarus,1977,89.352,,9.527,
KWT,Kuwait,2010,89.272,74.877,29.838,25.027
BGR,Bulgaria,1985,89.221,,9.941,
GRC,Greece,1996,89.132,98.538,8.228,9.097
COL,Colombia,2020,89.105,,1.751,
GBR,United Kingdom,1843,89.094,,3.315,
KWT,Kuwait,2020,88.935,,20.825,
POL,Poland,1948,88.925,,3.524,
QAT,Qatar,2016,88.907,65.224,33.494,24.572
BLR,Belarus,1992,88.859,44.217,8.751,4.354
HUN,Hungary,1983,88.856,,8.328,
ARG,Argentina,1971,88.847,,3.662,
FRA,France,1889,88.797,,2.25,
COL,Colombia,2014,88.699,101.753,1.888,2.166
DNK,Denmark,2019,30.897,47.745,5.353,8.272
MNG,Mongolia,2020,88.442,,26.978,
PHL,Philippines,2012,88.408,115.262,0.909,1.186
BEL,Belgium,1959,88.31,,9.694,
BEL,Belgium,1928,88.246,,11.09,
SWE,Sweden,1976,88.241,,10.731,
AUS,Australia,1960,88.119,,8.604,
ROU,Romania,1999,88.098,77.817,3.951,3.49
JPN,Japan,1948,88.082,,1.092,
CZE,Czechia,2020,87.975,,8.215,
HUN,Hungary,1978,87.964,,8.226,
THA,Thailand,1990,87.916,120.595,1.554,2.132
KAZ,Kazakhstan,1958,87.91,,9.653,
DZA,Algeria,2004,87.853,,2.687,
VNM,Vietnam,2004,87.743,94.42,1.056,1.137
BEL,Belgium,1958,87.685,,9.685,
ITA,Italy,1958,87.598,,1.784,
COL,Colombia,2013,87.428,99.98,1.88,2.15
SWE,Sweden,1973,87.29,,10.708,
ZAF,South Africa,1956,87.263,,5.609,
POL,Poland,1907,87.196,,3.409,
ITA,Italy,1957,87.078,,1.782,
BGR,Bulgaria,1984,87.045,,9.705,
DZA,Algeria,1997,87.005,,2.925,
GRC,Greece,1995,86.979,100.225,8.094,9.327
KWT,Kuwait,2009,86.955,72.618,30.824,25.742
BGR,Bulgaria,1988,86.913,,9.726,
PRK,North Korea,1994,86.72,,4.019,
